,Name,Agenda/Minute,Link,Date,Category,Video
1127,Regular Meeting of the Board of Directors,Minute,https://rdkb.civicweb.net/document/41806,20160225,Board of Directors,
1128,Minutes Regular Meeting-08 Dec 2016-BOARD-Jan 26 2017 - Pdf,Minute,https://rdkb.civicweb.net/document/52912,20161208,Board of Directors,
1129,Special Meeting of the Board of Directors,Agenda,https://rdkb.civicweb.net/document/52339,20161214,Board of Directors,
1130,Regular Meeting of the Board of Directors,Agenda,https://rdkb.civicweb.net/document/46234,20160728,Board of Directors,
1131,Regular Meeting of the Board of Directors,Agenda,https://rdkb.civicweb.net/document/39655,20160128,Board of Directors,
1132,Minutes-Regular Meeting of the Board of Directors- 25 Aug 2016 BOARD-Sept 22 2016- Pdf,Minute,https://rdkb.civicweb.net/document/47718,20160825,Board of Directors,
1133,Regular Meeting of the Board of Directors,Agenda,https://rdkb.civicweb.net/document/46779,20160825,Board of Directors,
1134,Regular Meeting of the Board of Directors,Agenda,https://rdkb.civicweb.net/document/45604,20160623,Board of Directors,
1135,Regular Meeting of the Board of Directors,Agenda,https://rdkb.civicweb.net/document/51259,20161208,Board of Directors,
1136,Regular Meeting of the Board of Directors,Agenda,https://rdkb.civicweb.net/document/40910,20160225,Board of Directors,
1137,Minutes-Board of Directors- 24 Mar 2016 - BOARD - April 21 2016-Pdf,Minute,https://rdkb.civicweb.net/document/42877,20160324,Board of Directors,
1138,Regular Meeting of the Board of Directors,Minute,https://rdkb.civicweb.net/document/48950,20160922,Board of Directors,
1139,Minutes-Regular Meeting of the Board of Directors- 28 Jan 2016 - Board-Feb 28 2016 - Pdf,Minute,https://rdkb.civicweb.net/document/40663,20160128,Board of Directors,
1140,Minutes-Board Oct 27 2016-BOARD-Nov 24 2016 - Pdf,Minute,https://rdkb.civicweb.net/document/50506,20161027,Board of Directors,
1141,Regular Meeting of the Board of Directors,Agenda,https://rdkb.civicweb.net/document/44350,20160526,Board of Directors,
1142,Regular Meeting of the Board of Directors,Minute,https://rdkb.civicweb.net/document/44003,20160421,Board of Directors,
1143,Regular Meeting of the Board of Directors,Agenda,https://rdkb.civicweb.net/document/49255,20161027,Board of Directors,
1144,Regular Meeting of the Board of Directors,Minute,https://rdkb.civicweb.net/document/51098,20161124,Board of Directors,
1145,Minutes - Board of Directors- 26 May 2016 - BOARD - June 23 2016- Pdf,Minute,https://rdkb.civicweb.net/document/44979,20160526,Board of Directors,
1146,Regular Meeting of the Board of Directors,Agenda,https://rdkb.civicweb.net/document/43139,20160421,Board of Directors,
1147,Minutes-Solid Waste Management Plan Steering & Monitoring Committee - 14 Mar-BoD Ap 24_19 - Pdf,Minute,https://rdkb.civicweb.net/document/85577,20210314,SWMP Steering Committee ,
1148,Solid Waste Management Plan Steering & Monitoring Committee,Agenda,https://rdkb.civicweb.net/document/85066,20190314,SWMP Steering Committee ,
1149,Minutes-SWMP Steering&Monitoring Committee-14 Nov-BoD Mar 31_20 - Pdf,Minute,https://rdkb.civicweb.net/document/96778,20211114,SWMP Steering Committee ,
1150,Minutes Solid Waste Steering & Monitoring - 11 Apr 2019-BoD Jan 30_20- Pdf,Minute,https://rdkb.civicweb.net/document/86913,20190411,SWMP Steering Committee ,
1151,Solid Waste Management Plan Steering & Monitoring Committee,Agenda,https://rdkb.civicweb.net/document/93497,20191114,SWMP Steering Committee ,
1152,Solid Waste Management Plan Steering & Monitoring Committee,Agenda,https://rdkb.civicweb.net/document/86310,20190411,SWMP Steering Committee ,
1153,Solid Waste Management Plan Steering & Monitoring Committee,Agenda,https://rdkb.civicweb.net/document/81587,20190124,SWMP Steering Committee ,
1154,Minutes-24 Jan-SWMP Steering&Monitoring-SWMP Steering&Monitoring March 14-BoD March 20_19 - Pdf,Minute,https://rdkb.civicweb.net/document/82986,20210124,SWMP Steering Committee ,
1155,Solid Waste Management Plan Steering & Monitoring Committee,Agenda,https://rdkb.civicweb.net/document/99957,20200311,SWMP Steering Committee ,
1156,Solid Waste Management Plan Steering & Monitoring Committee,Minute,https://rdkb.civicweb.net/document/122322,20210513,SWMP Steering Committee ,
1157,Solid Waste Management Plan Steering & Monitoring Committee,Agenda,https://rdkb.civicweb.net/document/110363,20201112,SWMP Steering Committee ,
1158,Solid Waste Management Plan Steering & Monitoring Committee,Agenda,https://rdkb.civicweb.net/document/121544,20210513,SWMP Steering Committee ,
1159,Solid Waste Management Plan Steering & Monitoring Committee - 12 Nov 2020 - Minutes -BOD_May_27_2021,Minute,https://rdkb.civicweb.net/document/113120,20201112,SWMP Steering Committee ,
1160,Minutes SWMP Steering&Monitoring Committee-11 Mar-BoD May 28_20-Pdf,Minute,https://rdkb.civicweb.net/document/100670,20210311,SWMP Steering Committee ,
1161,Minutes-Solid Waste Management Plan Steering & Monitoring - 14 May BoD NOv 26_20 - Pdf,Minute,https://rdkb.civicweb.net/document/103957,20200514,SWMP Steering Committee ,
1162,Solid Waste Management Plan Steering & Monitoring Committee,Agenda,https://rdkb.civicweb.net/document/102898,20200514,SWMP Steering Committee ,
1163,Minutes - Sewerage Committee,Minute,https://rdkb.civicweb.net/document/12830,20130903,Sewerage,
1164,Minutes - Sewerage Committee,Minute,https://rdkb.civicweb.net/document/10672,20130604,Sewerage,
1165,Minutes - Sewerage Committee,Minute,https://rdkb.civicweb.net/document/14822,20131105,Sewerage,
1166,Sewerage Committee,Minute,https://rdkb.civicweb.net/document/6417,20130205,Sewerage,
1167,Sewerage Committee,Agenda,https://rdkb.civicweb.net/document/25316,20141104,Sewerage,
1168,Sewerage Committee,Agenda,https://rdkb.civicweb.net/document/29074,20150304,Sewerage,
1169,Minutes-East End Sewerage Committee,Minute,https://rdkb.civicweb.net/document/25840,20141104,Sewerage,
1170,Sewerage Committee,Agenda,https://rdkb.civicweb.net/document/19226,20140401,Sewerage,
1171,Sewerage Committee,Agenda,https://rdkb.civicweb.net/document/41657,20160308,Sewerage,
1172,Minutes - Sewerage Committee,Minute,https://rdkb.civicweb.net/document/20677,20140506,Sewerage,
1173,Minutes - Sewerage Committee,Minute,https://rdkb.civicweb.net/document/19734,20140401,Sewerage,
1174,Sewerage Committee,Agenda,https://rdkb.civicweb.net/document/17089,20140204,Sewerage,
1175,Minutes - Sewerage Committee,Minute,https://rdkb.civicweb.net/document/17710,20140204,Sewerage,
1176,Sewerage Committee,Agenda,https://rdkb.civicweb.net/document/37676,20151208,Sewerage,
1177,Sewerage Committee,Agenda,https://rdkb.civicweb.net/document/32125,20150602,Sewerage,
1178,Sewerage Committee,Agenda,https://rdkb.civicweb.net/document/22729,20140902,Sewerage,
1179,Minutes - East End Sewerage Committee,Minute,https://rdkb.civicweb.net/document/18795,20140304,Sewerage,
1180,Sewerage Committee,Agenda,https://rdkb.civicweb.net/document/18417,20140304,Sewerage,
1181,Sewerage Committee,Agenda,https://rdkb.civicweb.net/document/34167,20150908,Sewerage,
1182,Sewerage Committee,Agenda,https://rdkb.civicweb.net/document/35094,20151006,Sewerage,
1183,Sewerage Committee,Agenda,https://rdkb.civicweb.net/document/21147,20140603,Sewerage,
1184,Sewerage Committee,Agenda,https://rdkb.civicweb.net/document/27648,20150203,Sewerage,
1185,Minutes - East End Sewerage Committee,Minute,https://rdkb.civicweb.net/document/23878,20140902,Sewerage,
1186,Sewerage Committee,Agenda,https://rdkb.civicweb.net/document/43961,20160510,Sewerage,
1187,Minutes - East End Sewerage Committee,Minute,https://rdkb.civicweb.net/document/15826,20140107,Sewerage,
1188,Sewerage Committee,Agenda,https://rdkb.civicweb.net/document/50217,20161108,Sewerage,
1189,Sewerage Committee,Agenda,https://rdkb.civicweb.net/document/47566,20160913,Sewerage,
1190,Minutes - East End Sewerage Committee,Minute,https://rdkb.civicweb.net/document/16486,20140107,Sewerage,
1191,Sewerage Committee,Agenda,https://rdkb.civicweb.net/document/30423,20150407,Sewerage,
1192,Sewerage Committee,Agenda,https://rdkb.civicweb.net/document/20304,20140506,Sewerage,
1193,Minutes - East End Sewerage Committee,Minute,https://rdkb.civicweb.net/document/21381,20140603,Sewerage,
1194,Solid Waste Management Plan Committee,Agenda,https://rdkb.civicweb.net/document/77093,20181011,Solid Waste Management Plan Steering Committee,
1195,Solid Waste Management Plan Committee,Agenda,https://rdkb.civicweb.net/document/74359,20180726,Solid Waste Management Plan Steering Committee,
1196,Solid Waste Management Plan Committee,Agenda,https://rdkb.civicweb.net/document/63622,20171103,Solid Waste Management Plan Steering Committee,
1197,Solid Waste Management Plan Committee,Minute,https://rdkb.civicweb.net/document/74695,20180726,Solid Waste Management Plan Steering Committee,
1198,Minutes-Utilities Committ,Minute,https://rdkb.civicweb.net/document/34707,20150916,Utilities,
1199,Minutes - Utilities Committee,Minute,https://rdkb.civicweb.net/document/36461,20151022,Utilities,
1200,Utilities Committee,Minute,https://rdkb.civicweb.net/document/31969,20150513,Utilities,
1201,Minutes-Utilities Committ,Minute,https://rdkb.civicweb.net/document/31971,20150513,Utilities,
1202,"Minutes-Utilities - 14 Sep 2016 - Utilities Committee - Nov 9, 2016 - Pdf",Minute,https://rdkb.civicweb.net/document/48860,20160914,Utilities,
1203,Utilities Committee,Minute,https://rdkb.civicweb.net/document/69055,20180214,Utilities,
1204,Utilities Committee,Agenda,https://rdkb.civicweb.net/document/29584,20150312,Utilities,
1205,Utilities Committee,Agenda,https://rdkb.civicweb.net/document/31535,20150513,Utilities,
1206,Minutes - Utilities Comm - 11 Jan 2017 - Utilities Committee- Mar 15 2017Pdf,Minute,https://rdkb.civicweb.net/document/53454,20170111,Utilities,
1207,Utilities Committee,Agenda,https://rdkb.civicweb.net/document/71980,20180509,Utilities,
1208,"Utilities Committee - 13 Jun 2018 - Minutes - BOD - Nov 29, 2018Pdf",Minute,https://rdkb.civicweb.net/document/78539,20180613,Utilities,
1209,Utilities Committee,Agenda,https://rdkb.civicweb.net/document/68704,20180214,Utilities,
1210,Utilities Committee,Agenda,https://rdkb.civicweb.net/document/61554,20170913,Utilities,
1211,"Minutes-Utilities-15 Mar 2017-Utilities-May 10, 2017Pdf",Minute,https://rdkb.civicweb.net/document/56599,20170315,Utilities,
1212,Minutes-Utilities Committee - 09 May-BoD Oct 25 2108 - Pdf,Minute,https://rdkb.civicweb.net/document/72026,20210509,Utilities,
1213,Minutes-Utilities Committee - 10 Jan 2018 - BOARD-March 14 2018 - PDF,Minute,https://rdkb.civicweb.net/document/67224,20180110,Utilities,
1214,Minutes-Utilities Committee - 14 Mar 2018 - BOARD May 24 2018- Pdf,Minute,https://rdkb.civicweb.net/document/70303,20180314,Utilities,
1215,Utilities Committee,Minute,https://rdkb.civicweb.net/document/46401,20160615,Utilities,
1216,Minutes-Utilities Committee - 09 Nov 2016 -Utilities Committee-Jan 11 2017 Pdf,Minute,https://rdkb.civicweb.net/document/51018,20161109,Utilities,
1217,"Minutes - UT - 13 Sep 2017 - BOARD - Dec 13, 2017 Pdf",Minute,https://rdkb.civicweb.net/document/63058,20170913,Utilities,
1218,Utilities Committee,Agenda,https://rdkb.civicweb.net/document/77087,20181010,Utilities,
1219,Utilities Committee,Agenda,https://rdkb.civicweb.net/document/53903,20170315,Utilities,
1220,Utilities Committee,Agenda,https://rdkb.civicweb.net/document/34573,20150916,Utilities,
1221,"Minutes - UT - 10 May 2017-BOARD-Sept 21, 2017-Pdf",Minute,https://rdkb.civicweb.net/document/61380,20170510,Utilities,
1222,"Minutes - UT - 07 Dec 2017 - UT 0 Jan 10, 2018",Minute,https://rdkb.civicweb.net/document/65473,20171207,Utilities,
1223,Utilities Committee,Minute,https://rdkb.civicweb.net/document/39634,20160113,Utilities,
1224,Utilities Committee,Agenda,https://rdkb.civicweb.net/document/35747,20151022,Utilities,
1225,Utilities Committee,Agenda,https://rdkb.civicweb.net/document/73085,20180613,Utilities,
1226,Utilities Committee,Minute,https://rdkb.civicweb.net/document/79192,20181010,Utilities,
1227,Utilities Committee,Agenda,https://rdkb.civicweb.net/document/27707,20150205,Utilities,
1228,Utilities Committee,Agenda,https://rdkb.civicweb.net/document/58564,20170510,Utilities,
1229,Utilities Committee,Minute,https://rdkb.civicweb.net/document/42411,20160316,Utilities,
1230,Utilities Committee,Agenda,https://rdkb.civicweb.net/document/52265,20170111,Utilities,
1231,Utilities Committee,Agenda,https://rdkb.civicweb.net/document/66585,20180110,Utilities,
1232,Utilities Committee,Agenda,https://rdkb.civicweb.net/document/69994,20180314,Utilities,
1233,Utilities Committee,Agenda,https://rdkb.civicweb.net/document/108971,20201014,Utilities,
1234,Minutes-Utilities Committee - 13 Feb 2019-BoD Ap 24_19 - Pdf,Minute,https://rdkb.civicweb.net/document/86479,20190213,Utilities,
1235,Minutes-Utilities Committee-09 Sep-BoD Oct 14_20 - Pdf,Minute,https://rdkb.civicweb.net/document/108150,20210909,Utilities,
1236,Utilities Committee,Agenda,https://rdkb.civicweb.net/document/110496,20201110,Utilities,
1237,Minutes-Utilities Committee-10 Nov-BoD Jan 28_21- Pdf,Minute,https://rdkb.civicweb.net/document/111387,20211110,Utilities,
1238,Utilities Committee,Agenda,https://rdkb.civicweb.net/document/116512,20210210,Utilities,
1239,Minutes - Utilities Committee - Jan 13_21 - BOD Feb 25_21,Minute,https://rdkb.civicweb.net/document/114295,20210113,Utilities,
1240,Utilities Committee,Agenda,https://rdkb.civicweb.net/document/113478,20210113,Utilities,
1241,Utilities Committee,Agenda,https://rdkb.civicweb.net/document/83623,20190213,Utilities,
1242,Utilities Committee,Agenda,https://rdkb.civicweb.net/document/88960,20190612,Utilities,
1243,Utilities Committee,Agenda,https://rdkb.civicweb.net/document/93636,20191113,Utilities,
1244,Minutes Utilities Committee - 14 Oct 2020 BoD Nov 26_20 - Pdf,Minute,https://rdkb.civicweb.net/document/110333,20201014,Utilities,
1245,Minutes-Utilities-13 Nov_19-Utilities Jan 15-BoD Jan 30_20 - Pdf,Minute,https://rdkb.civicweb.net/document/94318,20191113,Utilities,
1246,Utilities Committee - 10 Feb 2021 - Minutes-BOD_May_27_2021,Minute,https://rdkb.civicweb.net/document/119851,20210210,Utilities,
1247,Utilities Committee,Agenda,https://rdkb.civicweb.net/document/101529,20200416,Utilities,
1248,Utilities Committee,Agenda,https://rdkb.civicweb.net/document/107281,20200909,Utilities,
1249,Utilities Committee,Agenda,https://rdkb.civicweb.net/document/91283,20190911,Utilities,
1250,Utilities Committee,Minute,https://rdkb.civicweb.net/document/82224,20190109,Utilities,
1251,Utilities Committee,Agenda,https://rdkb.civicweb.net/document/103084,20200520,Utilities,
1252,Minutes-Utilities-12 Jun-UT Sept 11-BoD Sept 19_19 - Pdf,Minute,https://rdkb.civicweb.net/document/90182,20210612,Utilities,
1253,Utilities Committee,Agenda,https://rdkb.civicweb.net/document/98590,20200212,Utilities,
1254,Utilities Committee,Minute,https://rdkb.civicweb.net/document/92050,20190911,Utilities,
1255,Minutes-Utilities Committee - 12 Feb 2020-BoD Ap 16_20 - Pdf,Minute,https://rdkb.civicweb.net/document/99808,20200212,Utilities,
1256,Utilities Committee,Agenda,https://rdkb.civicweb.net/document/122761,20210609,Utilities,
1257,Minutes-Utilities Committee -16 Apr-BoD May 28_20- Pdf,Minute,https://rdkb.civicweb.net/document/102846,20210416,Utilities,
1258,Utilities Committee,Agenda,https://rdkb.civicweb.net/document/80622,20190109,Utilities,
1259,Utilities Committee,Agenda,https://rdkb.civicweb.net/document/86537,20190410,Utilities,
1260,Minutes-Utilities-20 May-BoD Sept 17_20 - Pdf,Minute,https://rdkb.civicweb.net/document/103908,20210520,Utilities,
1261,Minutes-Utilities Committee - 15 Jan 2020 - UT Feb 12 - Pdf,Minute,https://rdkb.civicweb.net/document/97547,20200115,Utilities,
1262,Utilities Committee,Agenda,https://rdkb.civicweb.net/document/96641,20200115,Utilities,
1263,Minutes-Utilities Committee - 10 Apr 2019 - UT June 12-BoD June 27_19 - Pdf,Minute,https://rdkb.civicweb.net/document/87153,20190410,Utilities,
1264,Utilities Committee - 12 May 2021 - Minutes_BOD_June_24_2021,Minute,https://rdkb.civicweb.net/document/122708,20210512,Utilities,
1265,Utilities Committee,Minute,https://rdkb.civicweb.net/document/123398,20210609,Utilities,
1266,Utilities Committee,Agenda,https://rdkb.civicweb.net/document/121562,20210512,Utilities,
1267,Utilities Committee,Agenda,https://rdkb.civicweb.net/document/47513,20160914,Utilities,
1268,Utilities Committee,Agenda,https://rdkb.civicweb.net/document/41976,20160316,Utilities,
1269,Utilities Committee,Agenda,https://rdkb.civicweb.net/document/45312,20160615,Utilities,
1270,Utilities Committee,Agenda,https://rdkb.civicweb.net/document/50270,20161109,Utilities,
1271,Utilities Committee,Agenda,https://rdkb.civicweb.net/document/39041,20160113,Utilities,
